headline,url,site,y
Armed Drones: President Obama''s Favorite Weapon,http://www.activistpost.com/2016/07/armed-drones-president-obamas-favorite-weapon.html,activistpost,1
Another Fast-Track 'úSolution'ù to Zika Psyop Almost Ready As Big Pharma Prepares For Profit$,http://www.activistpost.com/2016/08/another-fast-track-solution-zika-psyop-almost-ready-big-pharma-prepares-profit.html,activistpost,1
Extremely Disturbing Find In Abandoned Building On Route 66,http://dailybuzzlive.com/extremely-disturbing-find-in-abandoned-building-on-route-66/,dailybuzz,1
"òVote All You Want, The Secret Government Won''t Change.''",http://21stcenturywire.com/2016/03/09/vote-all-you-want-the-secret-government-wont-change/,21stcenturywire,1
"Disney-Owned ABC News Calls Shanghai Disney Resort ""A Magical New World""",http://www.buzzfeed.com/kyleblaine/disney-owned-abc-calls-shanghai-disney-magical-new-world,buzzfeed,1
Facial Recognition Software: Technology to Make Big Brother Drool,http://www.activistpost.com/2016/06/facial-recognition-software-technology-to-make-big-brother-drool.html,activistpost,1
"Chicago Daycare Opens for ADULTS to Wear Diapers, Act Like Babies",http://21stcenturywire.com/2016/06/17/chicago-daycare-opens-for-adults-to-wear-diapers-act-like-babies/,21stcenturywire,1
"17 Of The Most Hilarious, Inappropriate Kid''s Spelling Errors",http://dailybuzzlive.com/17-of-the-most-hilarious-inappropriate-kids-spelling-errors/,dailybuzz,1
"House Passes GMO Labeling Bill, Obama Set To Sign",http://www.activistpost.com/2016/07/house-passes-gmo-labeling-bill-obama-set-to-sign.html,activistpost,1
Henningsen on CrossTalk: American Foreign Policy 'òDumbed Down'',http://21stcenturywire.com/2016/06/01/henningsen-on-crosstalk-american-foreign-policy-dumbed-down/,21stcenturywire,1
"William Barber: Trump Is Trying To ""Dehumanize"" Khan Family",http://www.buzzfeed.com/darrensands/william-barber-trump-is-trying-to-dehumanize-khan-family,buzzfeed,1
These Asylum-Seekers Donated What Little They Have To Italy's Earthquake Recovery,http://www.buzzfeed.com/albertonardelli/these-asylum-seekers-donated-what-little-they-have-to-italys,buzzfeed,1
A 9/11 Video That Blows The Official Theory Out Of The Water,http://dailybuzzlive.com/a-911-video-that-blows-the-official-theory-out-of-the-water/,dailybuzz,1
Kayne West For President In 2020 ' This Is What People Are Saying'¶ Would You Vote For Him?,http://dailybuzzlive.com/kayne-west-for-president-in-2020-this-is-what-people-are-saying-would-you-vote-for-him/,dailybuzz,1
"THOUGHT POLICE: US Border Control Wants to Study Your Facebook, Twitter Accounts",http://21stcenturywire.com/2016/06/29/thought-police-us-border-control-wants-to-study-your-facebook-twitter-accounts/,21stcenturywire,1
eBay Founder Rallies Behind Gawker In Its Effort To Appeal Hulk Hogan Case,http://www.buzzfeed.com/matthewzeitlin/ebay-founder-rallies-behind-gawker-in-its-effort-to-appeal-h,buzzfeed,1
21WIRE''s Week in Review: 30 JUL 2016 Edition,http://21stcenturywire.com/2016/07/30/21wires-week-in-review-30-jul-2016-edition/,21stcenturywire,1
"Olive Garden Launches Spaghetti Pie, Just In Time For Summer",http://www.buzzfeed.com/venessawong/olive-garden-spaghetti-pie,buzzfeed,1
How Zenefits' Big Bet On Sales Went Wrong,http://www.buzzfeed.com/williamalden/how-zenefits-big-bet-on-sales-went-wrong,buzzfeed,1
10 Tips For Building a Freedom Cell,http://www.activistpost.com/2016/08/10-tips-building-freedom-cell.html,activistpost,1
Justice Dept Announces it Will End Use of For-Profit Prisons '¶ Prison Stocks Plummet,http://www.activistpost.com/2016/08/justice-dept-announces-end-of-for-profit-prisons-stocks-fall.html,activistpost,1
Senate Shoots Down Four New Gun Control Laws,http://www.activistpost.com/2016/06/senate-shoots-down-four-new-gun-control-laws.html,activistpost,1
"After You See What Was On This 8 Year Old''s Hand After Playing Outside, You Will Run To Wash Yours!",http://dailybuzzlive.com/after-you-see-what-was-on-this-8-year-olds-hand-after-playing-outside-you-will-run-to-wash-yours/,dailybuzz,1
GOP Senator Lindsey Graham: I Think Trump Is Going To Lose,http://www.buzzfeed.com/andrewkaczynski/gop-senator-lindsey-graham-i-think-trump-is-going-to-lose,buzzfeed,1
"NJ Bill Would Add PTSD to Med Marijuana Program, Christie Fears Legalization",http://www.activistpost.com/2016/06/nj-bill-would-add-ptsd-to-med-marijuana-program-christie-fears-legalization.html,activistpost,1
20 Of The Most Regrettable Face Tattoos EVER!,http://dailybuzzlive.com/20-of-the-most-regrettable-face-tattoos-ever/,dailybuzz,1
Three French Mayors Have Now Banned Burkinis On Their City's Beaches,http://www.buzzfeed.com/albertonardelli/the-mayor-of-cannes-has-banned-burkinis,buzzfeed,1
Thug Skaters Vs. Racist Security Guards And It Doesn''t End Well,http://dailybuzzlive.com/thug-skaters-vs-racist-security-guards-and-it-doesnt-end-well/,dailybuzz,1
Nintendo's Value Up $20 Billion Since Pok√©mon 'î Now Worth More Than Sony,http://www.buzzfeed.com/matthewzeitlin/nintendos-value-up-20-billion-since-pokemon-now-worth-more-t,buzzfeed,1
Here's What Anthropologie's Giant New Stores Look Like,http://www.buzzfeed.com/sapna/heres-what-anthropologies-giant-new-stores-look-like,buzzfeed,1
The Playboy Mansion Purchased By Owner Of Twinkie Maker,http://www.buzzfeed.com/claudiarosenbaum/the-playboy-mansion-can-be-yours-for-200-million,buzzfeed,1
Top Anti-Immigration Activist Celebrates Trump's Nomination,http://www.buzzfeed.com/christophermassie/top-anti-immigration-activist-celebrates-trumps-nomination,buzzfeed,1
"An Afternoon In The Park With The Soylent CEO And A Star Of ""Silicon Valley""",http://www.buzzfeed.com/williamalden/a-day-in-the-park-with-soylent-and-big-head,buzzfeed,1
What The Brexit Vote Has Done To The U.K. Economy,http://www.buzzfeed.com/matthewzeitlin/what-the-brexit-vote-has-done-to-the-economy,buzzfeed,1
Zika Psyop to Justify Releasing Millions of Bill Gates'' GM Mosquitoes in Florida,http://www.activistpost.com/2016/08/zika-psyop-justify-releasing-millions-bill-gates-gm-mosquitoes-florida.html,activistpost,1
Supreme Court Rules Warrantless Forced Blood Draws for DUI Unconstitutional,http://www.activistpost.com/2016/06/supreme-court-rules-warrantless-forced-blood-draws-for-dui-unconstitutional.html,activistpost,1
The Kids Are All Left,http://www.buzzfeed.com/coralewis/the-kids-are-all-left,buzzfeed,1
Orwellian CA Bill: Reporters Can''t Post Undercover Videos,http://www.activistpost.com/2016/08/orwellian-ca-bill-reporters-cant-post-undercover-videos.html,activistpost,1
USDA Approves Slaughterhouses Producing Horse Meat For Human Consumption,http://dailybuzzlive.com/usda-approves-slaughterhouses-producing-horse-meat-human-consumption/,dailybuzz,1
5 Reasons to Question the Official Story of the Orlando Shooting,http://www.activistpost.com/2016/06/5-reasons-to-question-the-official-story-of-the-orlando-shooting.html,activistpost,1
State Now Claims It Owns the Wind 'î Taxing Renewable Energy 'Out of Existence'ù,http://www.activistpost.com/2016/08/state-now-claims-owns-wind-taxing-renewable-energy-existence.html,activistpost,1
"This Couple Has Been Married For 75 Years, When He Sings This Song To Her I Can''t Stop Crying!",http://dailybuzzlive.com/this-couple-has-been-married-for-75-years-when-he-sings-this-song-to-her-i-cant-stop-crying/,dailybuzz,1
Robotic Sex Partners Will Be Common Place In The Near Future,http://dailybuzzlive.com/robotic-sex-partners-will-be-common-place-in-the-near-future/,dailybuzz,1
úArray of Things'ù Allow Chicago To Spy On Entire City,http://www.activistpost.com/2016/08/array-things-allow-chicago-spy-entire-city.html,activistpost,1
Donald Trump Met With Mexico's President Enrique Pe√±a Nieto,http://www.buzzfeed.com/salvadorhernandez/donald-trump-is-going-to-mexico-to-meet-with-the-countrys-pr,buzzfeed,1
This Is Why Doctors Without Borders Is Pulling Out Of Northern Yemen,http://www.buzzfeed.com/rosebuchanan/doctors-without-borders-is-pulling-out-of-northern-yemen,buzzfeed,1
"In North Carolina, Republicans Try To Fend Off Political ""Tsunami""",http://www.buzzfeed.com/tariniparti/in-north-carolina-republicans-try-to-fend-off-political-tsun,buzzfeed,1
Homeland Security Officials Investigating Leslie Jones Website Hack,http://www.buzzfeed.com/maryanngeorgantopoulos/homeland-security-officials-investigating-leslie-jones-websi,buzzfeed,1
Chipotle Just Closed A Restaurant In Massachusetts Due To Norovirus Concerns,http://www.buzzfeed.com/mollyhensleyclancy/chipotle-just-closed-a-restaurant-in-massachusetts-due-to-no,buzzfeed,1
"Donald Trump Visits An Elementary School And Asks The Kids A Question, There Answer Is Gold!",http://dailybuzzlive.com/donald-trump-visits-elementary-school-asks-kids-question-answer-gold/,dailybuzz,1
Millions Of People Have Been Displaced By Extreme Rain And Deadly Floods In South Asia,http://www.buzzfeed.com/aliciamelvillesmith/millions-of-people-have-been-displaced-by-extreme-rain-and-d,buzzfeed,1
DISTURBING: Teen Arrested For Allowing Dog To Perform 'úOral'ù On Her 40 Times,http://dailybuzzlive.com/disturbing-teen-arrested-for-allowing-dog-to-perform-oral-on-her-40-times/,dailybuzz,1
PROOF Hillary Armed Jihadists in Syria Is in the WikiLeaks Hillary Emails Newly Released,http://www.activistpost.com/2016/08/proof-hillary-armed-jihadists-syria-wikileaks-hillary-emails-newly-released.html,activistpost,1
The CIA''s 'úPok√©mon Go'ù App is Doing What the Patriot Act Can''t,http://www.activistpost.com/2016/07/the-cias-pokemon-go-app-is-doing-what-the-patriot-act-cant.html,activistpost,1
Australian Man Wakes Up From Coma Speaking Fluent Mandarin,http://dailybuzzlive.com/australian-man-wakes-up-from-coma-speaking-fluent-mandrin/,dailybuzz,1
NJ Votes to Expand Medical Marijuana Program; Further Nullify Federal Prohibition,http://www.activistpost.com/2016/06/nj-expands-medical-marijuana-program-further-nullifies-federal-prohibition.html,activistpost,1
Munich Shooting Highlights Security Concerns Over Dark Web Gun Trade,http://www.buzzfeed.com/patricksmith/munich-shooting-highlights-security-concerns-over-dark-web-g,buzzfeed,1
Unbelievable Life Saving Moment Caught On Hospital Surveillance Camera,http://dailybuzzlive.com/unbelievable-life-saving-moment-caught-on-hospital-surveillance-camera/,dailybuzz,1
Game Theory: A Criminal Mind for a Mindful Crime,http://21stcenturywire.com/2016/07/04/game-theory-a-criminal-mind-for-a-mindful-crime/,21stcenturywire,1
California Poised To Raise Minimum Wage To $15,http://www.buzzfeed.com/coralewis/california-agrees-to-raise-minimum-wage-to-15,buzzfeed,1
Yelp's Warning: This Dentist Might Sue You For Posting A Negative Review,http://www.buzzfeed.com/leticiamiranda/yelp-warns-dentist-may-sue,buzzfeed,1
Prisoners Across U.S. Organizing For Nationwide Strike,http://www.activistpost.com/2016/08/prisoners-across-u-s-organizing-for-nationwide-strike.html,activistpost,1
A Journeyman 'î Not an Apprentice 'î Electrician Explains Faulty Smart Meters,http://www.activistpost.com/2016/07/journeyman-not-apprentice-electrician-explains-faulty-smart-meters.html,activistpost,1
"Obama, Kerry getting cocky on war, but Congress may vote 'òNo'' on Syria attack",http://21stcenturywire.com/2013/09/05/obama-kerry-continue-lying-but-congress-may-vote-no-on-syria-attack/,21stcenturywire,1
A Tale Of Two Schemes And One Pyramid,http://www.buzzfeed.com/matthewzeitlin/a-tale-of-two-schemes-and-one-pyramid,buzzfeed,1
What This Checkers Worker Did To This Burger Before Serving It To A Customer Will Make You Sick!,http://dailybuzzlive.com/what-this-checkers-worker-did-to-this-burger-before-serving-it-to-a-customer-will-make-you-sick/,dailybuzz,1
This Man Might Be The First Head Transplant Recipient 'ì This Is Crazy!,http://dailybuzzlive.com/this-man-might-be-the-first-head-transplant-recipient-this-is-crazy/,dailybuzz,1
These Two Dads Almost Lost Their Son In A Bizarre Surrogacy Case,http://www.buzzfeed.com/tamarlewin/wisconsin-surrogacy-case,buzzfeed,1
Use of the word 'òAutistic'' in the English language,http://21stcenturywire.com/2014/12/27/use-of-the-word-autistic-in-the-english-language/,21stcenturywire,1
9 Year Old Texas Girl Paralyzed And Blinded Two Days After Receiving The Flu Shot,http://dailybuzzlive.com/9-year-old-texas-girl-paralyzed-and-blinded-two-days-after-receiving-the-flu-shot/,dailybuzz,1
Missouri's Public Defender Orders The Governor To Legally Represent A Criminal Defendant,http://www.buzzfeed.com/chrisgeidner/missouris-public-defender-orders-the-governor-to-legally-rep,buzzfeed,1
Apple's Gay CEO Donated To Elect Republicans To Congress,http://www.buzzfeed.com/dominicholden/apple-ceo-tim-cook-donated-to-elect-republicans-to-congress,buzzfeed,1
The Pictures Coming Out Of This Town Liberated From ISIS Are Stunning,http://www.buzzfeed.com/hayesbrown/the-pictures-coming-out-of-a-town-liberated-from-isis-are-st,buzzfeed,1
Kris Jenner's Alleged Cyber Stalker Arrested By FBI,http://www.buzzfeed.com/claudiarosenbaum/kris-jenners-alleged-cyber-stalker-arrested-by-fbi,buzzfeed,1
This Man''s Proposal Will Have You Reaching For A Tissue!,http://dailybuzzlive.com/this-mans-proposal-will-have-you-reaching-for-a-tissue/,dailybuzz,1
"PCR on Orlando: 'òNo Dead Bodies, No Blood, No Cell Phone Video?''",http://21stcenturywire.com/2016/06/15/pcr-on-orlando-no-dead-bodies-no-blood-no-cell-phone-video/,21stcenturywire,1
Media Silent as Concealed Carrier Stops Mass Shooting in Progress at a South Carolina Nightclub,http://www.activistpost.com/2016/06/concealed-carrier-stops-mass-shooting-in-south-carolina.html,activistpost,1
Another Trillion Dollar Bubble Is On The Way,http://21stcenturywire.com/2013/11/11/another-trillion-dollar-bubble-is-on-the-way/,21stcenturywire,1
"MEDIA BLACK-OUT: US Proxy War in Yemen Underway, Saudi Stooges Do Initial Dirty Work",http://21stcenturywire.com/2015/03/28/media-black-out-us-proxy-war-in-yemen-saudi-stooges-do-the-initial-dirty-work/,21stcenturywire,1
US Navy Fires 'Warning Shots'ù After 'Harassed'ù by Iran Patrol Boat,http://www.activistpost.com/2016/08/us-navy-fires-warning-shots-harassed-iran-patrol-boat.html,activistpost,1
"U.N. Bows To Saudi Financial Threats, Removes KSA From Child Killers List",http://www.activistpost.com/2016/06/united-nations-bows-to-saudi-threats-removes-ksa-from-child-killers-list.html,activistpost,1
Music With A Message: NxtGen ' 'òGod Save The Queen'',http://21stcenturywire.com/2015/02/10/music-with-a-message-nxtgen-god-save-the-queen/,21stcenturywire,1
Half-Alligator Half-Human Found In Florida Swamp,http://dailybuzzlive.com/half-alligator-half-human-found-in-florida-swamp/,dailybuzz,1
This Indian Acid Attack Survivor Is Heading To New York Fashion Week,http://www.buzzfeed.com/soniathomas/this-indian-acid-attack-survivor-is-heading-to-new-york-fash,buzzfeed,1
"Guy Spends 2 Days Taking LSD And Watching The Simpsons, His Conclusions Are Brilliant",http://dailybuzzlive.com/guy-spends-2-days-taking-lsd-and-watching-the-simpsons-his-conclusions-are-brilliant/,dailybuzz,1
Customer Claims There Was Human Blood In Her Taco Bell Order,http://dailybuzzlive.com/customer-claims-there-was-human-blood-in-her-taco-bell-order/,dailybuzz,1
Confidential Document Shows How Peter Thiel Really Feels About Palantir,http://www.buzzfeed.com/williamalden/leak-shows-how-peter-thiel-really-feels-about-palantir,buzzfeed,1
GoFundMe pages spring up for Hermineís victims,http://www.usatoday.com/story/news/nation-now/2016/09/02/gofundme-pages-spring-up-hermines-victims/89811192/,newsapi_org,0
"For Trump, wooing Detroit may be mission impossible",http://www.usatoday.com/story/news/politics/elections/2016/09/02/trump-wooing-detroit-may-mission-impossible/89805502/,newsapi_org,0
"Suspect killed, deputy wounded in Colo. shooting",http://www.usatoday.com/story/news/nation-now/2016/09/02/suspect-killed-deputy-wounded-colo-shooting/89798404/,newsapi_org,0
Colombia peace deal to be signed this month in Cartagena,http://www.usatoday.com/story/news/world/2016/09/02/colombia-peace-deal-cartagena/89798034/,newsapi_org,0
